frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1022,3343.0,[2126.680295828835 1306.852704810737 2928.1645365634963 2142.0706217043166],[2408.7275390625 2010.803955078125 2624.69287109375 2082.724853515625],0.5940527319908142,EY06VNS,0.29170129895506536
1023,3343.0,[2130.6527577107677 1300.6825619022075 2934.62623252971 2141.3203364246338],[2411.74853515625 2025.505126953125 2632.43408203125 2099.145751953125],0.6957489848136902,EY09VOS,0.26091614056927703
1024,3343.0,[2130.96979287714 1336.2786712748753 2938.401390327226 2157.997890053113],[2411.623046875 2030.0562744140625 2625.869873046875 2097.3037109375],0.7104498147964478,EY09VMS,0.2559237588173779
1025,3343.0,[2132.5642982727272 1340.099703722522 2942.4129788150926 2155.6402939416757],[2425.520263671875 2051.84130859375 2635.373779296875 2107.532470703125],0.6397509574890137,UNKNOWN,0
1026,3343.0,[2133.3054112865875 1330.1365992542346 2946.783936219669 2148.341099631942],[2420.596435546875 2062.8720703125 2630.207763671875 2116.803955078125],0.6902573704719543,UNKNOWN,0
1027,3343.0,[2132.885139367764 1344.1124524422753 2948.7703243967726 2153.174703402188],[2416.85009765625 2065.34814453125 2627.025390625 2129.26416015625],0.6944332122802734,EY06VIS,0.09822865771640711
1028,3343.0,[2132.633954803597 1340.0184729596072 2946.2537328796 2148.3837426094524],[2434.861572265625 2072.427490234375 2641.849609375 2137.8955078125],0.514815628528595,EY06VNS,0.22183911606208187
1029,3343.0,[2134.8392442042673 1403.5238269229965 2956.936750576722 2170.3994562116604],[2415.810791015625 2079.338623046875 2643.6142578125 2153.354248046875],0.5493128895759583,EY09MNS,0.324258799839634
1030,3343.0,[2134.1744301778663 1432.8236093120754 2960.6305767598906 2172.3703467536593],[2421.876220703125 2079.704345703125 2648.266845703125 2154.234130859375],0.5890154242515564,EY09MMS,0.13521022579701775
1031,3343.0,[2128.5469425448136 1453.6418957224244 2962.7892855773944 2169.799551568659],[2440.915771484375 2088.48046875 2636.204345703125 2157.5390625],0.4051322937011719,EV09VMS,0.21055168043891576
1068,3477.0,[489.7301183671384 1760.6357198884643 1343.8789767123333 2148.3441030042695],[877.2808837890625 2041.798583984375 1106.65234375 2124.579833984375],0.4119069576263428,UNKNOWN,0
1069,3477.0,[494.1063689400114 1766.4206318455708 1336.0878275571586 2147.123659581691],[874.1903076171875 2038.0216064453125 1102.814697265625 2129.15771484375],0.3200288712978363,UNKNOWN,0
1077,3542.0,[2180.5560909767105 1513.8946120890025 2840.69128745025 2068.335734735402],[2324.35791015625 1515.5618896484375 2481.965087890625 1571.9461669921875],0.31028082966804504,UNKNOWN,0
1078,3542.0,[2183.5751054046573 1518.4207685892543 2846.5797876193333 2076.4746501960244],[2328.5615234375 1521.9930419921875 2474.6826171875 1578.1002197265625],0.3097171187400818,UNKNOWN,0
1079,3351.0,[2103.8622891011937 1081.9006495452165 2735.5589371670085 1680.4163120347846],[2347.235107421875 1516.4840087890625 2537.263671875 1572.4151611328125],0.4372212886810303,UNKNOWN,0
1080,3542.0,[2191.9115339182013 1520.3372506854248 2860.65450164201 2092.7590848170603],[2337.87939453125 1525.3719482421875 2498.227294921875 1572.802490234375],0.3094639480113983,UNKNOWN,0
1082,3351.0,[2106.4911262166283 1088.455018476931 2736.393740291644 1683.7821202140412],[2351.32421875 1521.9788818359375 2556.1669921875 1576.1488037109375],0.4661726951599121,UNKNOWN,0
1083,3351.0,[2109.47125276314 1088.8101694078455 2741.7262375181635 1686.276615034678],[2334.798828125 1531.1524658203125 2545.550048828125 1592.7158203125],0.5316107273101807,UNKNOWN,0
1085,3351.0,[2110.610312340379 1085.3526682874153 2749.012883868628 1688.2063425244924],[2332.686279296875 1548.01953125 2492.773681640625 1597.2686767578125],0.30307742953300476,UNKNOWN,0
1086,3351.0,[2112.2315866578856 1091.1563202752598 2759.30366724131 1697.7336356621415],[2361.9931640625 1551.4564208984375 2524.786376953125 1610.3780517578125],0.4041869044303894,UNKNOWN,0
1087,3351.0,[2109.894502279686 1092.3476435175635 2761.35909314171 1702.5562406578038],[2361.509521484375 1552.0174560546875 2527.022216796875 1615.4798583984375],0.4510088562965393,UNKNOWN,0
1088,3351.0,[2106.1857950139306 1092.4955154281088 2759.15510635467 1708.2625663919148],[2357.34228515625 1551.1790771484375 2530.28955078125 1610.6663818359375],0.41031384468078613,UNKNOWN,0
1089,3351.0,[2108.337995971842 1091.9168064449882 2760.6156059606333 1714.0012822533886],[2356.854248046875 1548.6771240234375 2524.90771484375 1599.0067138671875],0.2762317359447479,UNKNOWN,0
1090,3477.0,[537.4262351586592 1928.683190062043 1288.2418606954188 2162.2394037914364],[913.9099731445312 2042.689697265625 1068.9381103515625 2115.111572265625],0.2577741742134094,UNKNOWN,0
1091,3542.0,[2199.5181052603552 1592.9393210275243 2888.3745726548245 2147.6042924879025],[2335.629638671875 1596.82275390625 2514.577880859375 1651.2794189453125],0.4216208755970001,UNKNOWN,0
1092,3351.0,[2105.3796166386137 1092.8171469046874 2756.4012066218756 1727.570242338275],[2339.458251953125 1594.47998046875 2485.094970703125 1650.6815185546875],0.2717084288597107,UNKNOWN,0
1093,3351.0,[2106.0037108464176 1095.590079120163 2756.5323947397364 1732.0785880403878],[2366.321533203125 1589.754638671875 2532.8291015625 1644.6998291015625],0.25988397002220154,UNKNOWN,0
1094,3351.0,[2106.7938701415637 1096.6989525946724 2756.946536222586 1736.025875593807],[2373.25927734375 1579.14892578125 2580.639404296875 1645.929443359375],0.4560670852661133,UNKNOWN,0
1095,3351.0,[2107.7103891419597 1102.4056798451202 2759.7132194934943 1743.8922978276883],[2371.159423828125 1584.2584228515625 2564.2314453125 1648.7176513671875],0.5290782451629639,UNKNOWN,0
1096,3351.0,[2107.8730061836477 1104.9638782372058 2759.987655274602 1748.5705083561575],[2367.14306640625 1594.0289306640625 2545.849365234375 1654.2598876953125],0.541513979434967,UNKNOWN,0
1097,3351.0,[2108.2672608151624 1109.1729437911881 2761.758211018714 1757.669112738492],[2359.82666015625 1616.9449462890625 2534.48388671875 1667.1868896484375],0.43611422181129456,UNKNOWN,0
1098,3351.0,[2107.554293224946 1111.467070323897 2761.7901676525366 1763.291708057818],[2367.928466796875 1609.9090576171875 2547.647705078125 1670.660888671875],0.5597407221794128,UNKNOWN,0
1099,3351.0,[2106.841915677104 1113.005200690177 2762.624282546283 1767.3295618655889],[2373.906494140625 1609.962890625 2548.42236328125 1669.798095703125],0.4259197413921356,UNKNOWN,0
1100,3351.0,[2108.755867427141 1112.6144725180106 2765.349356888269 1770.4954884245017],[2375.444091796875 1609.995361328125 2566.36279296875 1662.2373046875],0.38991761207580566,UNKNOWN,0
1101,3351.0,[2111.3828165206774 1114.9106891499396 2771.8686655185797 1777.0008075600413],[2374.62890625 1614.4744873046875 2544.4306640625 1669.526123046875],0.4212261736392975,UNKNOWN,0
1102,3351.0,[2112.367052806659 1115.6950737210896 2775.3767255741336 1780.742764385062],[2373.864990234375 1618.048828125 2551.079345703125 1672.0364990234375],0.5204458832740784,UNKNOWN,0
1103,3351.0,[2117.4488085571534 1118.8702555666475 2780.664981900964 1784.078160634884],[2377.548095703125 1622.7783203125 2541.983642578125 1685.054443359375],0.35736513137817383,BP63LYA,0.1673508590920288
1104,3351.0,[2116.8927148796924 1127.5544637520252 2784.26562360697 1791.6492700838508],[2383.851318359375 1619.8250732421875 2545.384033203125 1681.6893310546875],0.2926960587501526,UNKNOWN,0
1105,3351.0,[2116.480189529818 1131.9389018891848 2788.0557817998188 1794.7886329921903],[2383.81982421875 1625.179443359375 2552.41552734375 1688.023193359375],0.3242621123790741,BP63LYM,0.5238452995492828
1106,3351.0,[2116.0507304687862 1132.8905696142742 2797.9711888090333 1799.1220639488624],[2390.664306640625 1627.5787353515625 2573.742919921875 1692.0555419921875],0.3089233338832855,BP63LYH,0.36327952947953357
1107,3351.0,[2118.205713188192 1134.591328399334 2808.408784181991 1803.6601461902583],[2397.042724609375 1687.5814208984375 2588.328125 1737.8311767578125],0.28251975774765015,UNKNOWN,0
1109,3351.0,[2118.1371059398457 1139.4320946177775 2823.747526449379 1813.0322205422392],[2381.69384765625 1660.6724853515625 2597.24169921875 1725.3492431640625],0.4102141857147217,OR03LTN,0.1229796206557643
1110,3351.0,[2120.003407148814 1147.6351666248472 2832.9953269920393 1820.5880595847964],[2383.8701171875 1652.04248046875 2542.91162109375 1720.3563232421875],0.33388659358024597,BP63LYK,0.5120158606936506
1111,3351.0,[2118.5306240216623 1150.8279292088662 2837.2089239687393 1825.0581338205973],[2379.022216796875 1646.000732421875 2556.8037109375 1718.7425537109375],0.48324379324913025,BP63LYH,0.38425276031072897
1112,3351.0,[2115.432431813188 1155.2077038467105 2838.716428193898 1831.788949065738],[2390.48583984375 1653.68408203125 2572.33837890625 1718.8741455078125],0.47549259662628174,BP63LYH,0.5377819019938559
1113,3351.0,[2117.677623942714 1156.120080245431 2846.1423685791965 1835.449686351963],[2387.8349609375 1650.933837890625 2566.0029296875 1719.4197998046875],0.5294596552848816,BP63LYH,0.8607646498481137
1114,3351.0,[2117.956027089977 1159.4470804075818 2847.4551723955324 1840.9154664100315],[2394.8203125 1661.279052734375 2567.472412109375 1720.4530029296875],0.5224742889404297,BF63LYK,0.5768642850385357
1115,3351.0,[2115.576409291298 1163.905844327231 2849.68443700937 1847.558083205195],[2437.037109375 1690.342041015625 2614.614501953125 1753.121337890625],0.3185521960258484,UNKNOWN,0
1116,3351.0,[2114.0938774727406 1168.5695159942547 2849.4465055000824 1855.4341145419744],[2435.77685546875 1698.34228515625 2609.84521484375 1753.758056640625],0.31692054867744446,UNKNOWN,0
1117,3351.0,[2115.343323650999 1169.7019333079152 2851.892513607183 1859.9175514758713],[2396.37353515625 1692.0274658203125 2573.481689453125 1746.5196533203125],0.3999570906162262,UNKNOWN,0
1118,3351.0,[2116.7905018402644 1176.7404971959215 2858.191814387398 1867.262832092709],[2403.723388671875 1688.899169921875 2580.62939453125 1739.4427490234375],0.370267391204834,BP63LYH,0.5312710059294801
1119,3351.0,[2115.032920163525 1182.7238016686833 2859.3700542663364 1872.9869945653468],[2399.69287109375 1691.5367431640625 2571.026611328125 1744.4525146484375],0.4675647020339966,BP63LYH,0.9353346674379279
1120,3351.0,[2117.152928022443 1187.333277976943 2862.0865679428452 1878.312874673269],[2397.21630859375 1697.2459716796875 2557.799072265625 1751.86181640625],0.3438519537448883,BP63LYF,0.28129109256504237
1121,3351.0,[2116.5929640767918 1190.9217587618414 2859.951608511449 1882.6547233032948],[2400.586669921875 1696.2591552734375 2565.71240234375 1745.47119140625],0.2557027041912079,BP63LYH,0.817041593732753
1122,3351.0,[2118.786845996292 1195.133250581308 2862.0933421856134 1886.844294898046],[2408.01953125 1700.0836181640625 2584.279052734375 1763.5919189453125],0.4085099399089813,BP63LYH,0.7773826432248849
1123,3351.0,[2119.694970974747 1197.5207969014516 2865.8896071682684 1890.2225594898011],[2391.12255859375 1714.1832275390625 2569.6103515625 1787.5172119140625],0.31693729758262634,BP63LYH,0.6822993804489236
1124,3351.0,[2126.8724160924635 1201.4203103247137 2875.0448845109254 1895.0647656897859],[2396.207275390625 1715.5799560546875 2583.806884765625 1787.2181396484375],0.2829582989215851,BP63LYH,0.34218351265263697
1125,3351.0,[2129.7697845867087 1205.3401748004417 2876.3506313398693 1899.5959729698739],[2406.756591796875 1722.42431640625 2616.890625 1787.84619140625],0.4044033885002136,BP63LYH,0.8214785059983056
1126,3351.0,[2125.184957241819 1207.148371280081 2873.5856708171673 1902.0467275415667],[2404.12353515625 1719.512939453125 2613.619873046875 1790.1654052734375],0.4183345437049866,UNKNOWN,0
1127,3351.0,[2124.226160199314 1210.9995473483075 2878.74445955009 1908.623030146294],[2404.161376953125 1728.8026123046875 2590.739990234375 1789.731201171875],0.43243297934532166,BP63LYH,0.5138879950606329
1128,3351.0,[2126.5722103147373 1215.9629370579653 2883.417601156004 1916.3548937649732],[2414.229248046875 1732.6376953125 2583.2451171875 1794.3006591796875],0.4684605002403259,UNKNOWN,0
1129,3351.0,[2130.388961742293 1217.3061899110378 2887.8039019151765 1922.2853471564065],[2411.970458984375 1734.340087890625 2586.689697265625 1793.388427734375],0.47959864139556885,BP63LYH,0.924774424822739
1130,3351.0,[2133.5767868480502 1222.0452542613848 2886.920403637862 1931.1455787783943],[2413.039306640625 1747.1185302734375 2592.530029296875 1801.638916015625],0.5726268887519836,BP63LYH,0.6514032426660391
1131,3351.0,[2133.952066085053 1225.633951219671 2886.3434664347005 1939.4574180480895],[2410.47998046875 1749.7784423828125 2596.3681640625 1801.1712646484375],0.5531309843063354,UNKNOWN,0
1132,3351.0,[2131.9366504329946 1228.399743902112 2886.267088876777 1945.5765844490368],[2411.0595703125 1751.81396484375 2590.683837890625 1806.883056640625],0.5820941925048828,BP63LYH,0.7370463969192002
1133,3351.0,[2135.1115371433552 1230.506229876835 2891.9277491255907 1951.1695548050532],[2422.429931640625 1763.66064453125 2598.449951171875 1822.0155029296875],0.5438380837440491,BP63LYH,0.5881279645934719
1134,3351.0,[2139.015021213021 1232.9421879421488 2900.711588458421 1956.8829210877057],[2433.771484375 1771.6778564453125 2611.711669921875 1834.8035888671875],0.5662906765937805,BP63LYH,0.5262314071933685
1135,3351.0,[2141.487109293247 1234.6883542229834 2906.7500558411857 1961.1320481728153],[2425.857177734375 1772.62548828125 2605.232421875 1844.7335205078125],0.5011792182922363,BP63LYH,0.491430881542173
1136,3351.0,[2141.2085993102423 1240.0497744825243 2906.5012858385358 1966.9221858557803],[2420.20751953125 1777.3546142578125 2618.40869140625 1848.90771484375],0.5294283032417297,UNKNOWN,0
1137,3351.0,[2137.6145801099296 1247.0049607381115 2901.136461776576 1974.5426363160286],[2428.918701171875 1776.529296875 2613.459716796875 1846.825439453125],0.47781553864479065,BP63LYH,0.8009312141362219
1138,3351.0,[2139.794642170307 1250.1724345822454 2899.595239806759 1980.1915023340757],[2443.46630859375 1776.033203125 2631.86279296875 1845.0166015625],0.3157765567302704,BP63LYH,0.8459760730869881
1139,3351.0,[2144.4474862761986 1254.1402996149977 2904.159599766836 1986.3846395597056],[2441.75927734375 1784.211181640625 2644.598388671875 1860.6275634765625],0.5718271136283875,BP63LYH,0.8981016494589612
1140,3351.0,[2150.845858373986 1259.4844127757208 2910.396057564912 1993.6904988597546],[2435.076416015625 1792.8377685546875 2639.939453125 1861.0994873046875],0.5878550410270691,BP63LYH,0.506617446433234
1141,3351.0,[2155.245221873954 1265.7933416216558 2918.4470166357964 2000.248836658742],[2434.432373046875 1791.2908935546875 2633.516845703125 1863.1544189453125],0.6115785241127014,BP63LYH,0.5980546387282452
1142,3351.0,[2157.352574949842 1272.4169546984751 2925.4794323250126 2007.7858223322849],[2452.4052734375 1807.5579833984375 2646.50390625 1873.9063720703125],0.6608060002326965,BP63LYH,0.7807139201086112
1143,3351.0,[2158.324207082274 1277.8498590904692 2929.3556526726193 2014.5605075620392],[2440.65283203125 1812.60107421875 2637.84375 1874.864990234375],0.6300512552261353,UNKNOWN,0
1144,3351.0,[2158.3805678162958 1282.641775658717 2932.60576560697 2022.5240660991885],[2447.38720703125 1823.898193359375 2640.9443359375 1878.92333984375],0.6504021883010864,BP63LYH,0.9225471588424003
1145,3351.0,[2156.8731579478326 1286.8578787815218 2932.4402923950793 2029.4117940345923],[2441.628662109375 1830.4984130859375 2643.57763671875 1882.6195068359375],0.6424002051353455,BP63LYH,0.5667971133904577
1146,3351.0,[2155.5095055293505 1296.4984105406888 2932.892708744429 2045.796537618763],[2449.568115234375 1845.62255859375 2640.2998046875 1906.54931640625],0.6391785144805908,BP63LYH,0.9012167723598645
1147,3351.0,[2156.520678979364 1300.3957081574335 2934.549419341802 2054.6517509021464],[2451.82958984375 1844.699951171875 2647.92138671875 1909.2764892578125],0.6162829399108887,BP63LYH,0.5052774498389511
1148,3351.0,[2158.116388726562 1302.3509440040173 2939.0666419864565 2059.9213758451456],[2444.65576171875 1848.2706298828125 2642.2333984375 1924.813232421875],0.5969155430793762,BP63LYH,0.7918749973033588
1149,3351.0,[2158.210215793356 1306.0564081871707 2941.881583174957 2063.8975389587213],[2443.28564453125 1851.47314453125 2643.498046875 1925.48388671875],0.4992063045501709,BP63LYH,0.35159011136899626
1150,3351.0,[2157.858212941962 1307.6066122255677 2946.461305415528 2065.517965046696],[2444.585205078125 1855.46728515625 2651.820068359375 1934.20849609375],0.5325310230255127,BP63LYH,0.7656860339398933
1151,3351.0,[2157.637011948666 1311.709172645152 2951.9910916829317 2069.375118273477],[2460.642822265625 1855.655029296875 2655.875 1934.1036376953125],0.5060731768608093,BP63LYH,0.8841191095186801
1152,3351.0,[2154.3593240879045 1317.4272995702786 2951.519839592919 2075.8005403199336],[2461.40673828125 1860.95263671875 2662.355224609375 1935.1016845703125],0.6503795981407166,BP63LYH,0.955710906835184
1153,3351.0,[2155.2023546958653 1322.0675977655058 2953.9646199835197 2081.2730529749706],[2462.814697265625 1866.2587890625 2655.357177734375 1941.8216552734375],0.6419883966445923,BP63LYH,0.8200640439136183
1154,3351.0,[2150.016726656659 1324.948545169188 2951.052749885677 2087.8257235896986],[2463.15380859375 1872.882568359375 2662.556884765625 1945.941650390625],0.7091570496559143,BP63LMH,0.6198240293348485
1155,3351.0,[2147.4516893558657 1327.7118502433113 2950.9838793258505 2096.291995037637],[2465.653076171875 1891.3350830078125 2666.740234375 1953.875244140625],0.7043974995613098,UNKNOWN,0
1156,3351.0,[2154.7657153482232 1330.390287379061 2959.121190482405 2105.4363361742585],[2466.875732421875 1897.4351806640625 2665.9716796875 1959.9034423828125],0.6900124549865723,BP63LYH,0.6346052708693891
1157,3351.0,[2155.3394395619357 1334.8747558982082 2959.556389550296 2117.4076518508314],[2475.349365234375 1906.4144287109375 2659.144287109375 1968.4803466796875],0.6701920628547668,BP63LYH,0.6579606256979275
1158,3351.0,[2157.6783969557746 1336.883371256712 2959.764060794635 2125.945218136344],[2473.9560546875 1916.298095703125 2665.395263671875 1986.6256103515625],0.6647354960441589,UNKNOWN,0
1159,3351.0,[2155.51225209873 1339.8559327173657 2957.479898732368 2131.161087597105],[2469.99462890625 1915.443359375 2659.364013671875 1995.6317138671875],0.6455577611923218,BP63LYH,0.9370277307980396
1160,3351.0,[2152.655515581473 1343.1956618821462 2954.8389920240115 2137.058523675805],[2456.72265625 1918.968994140625 2657.345947265625 1997.05078125],0.34112417697906494,BP63LYH,0.764144953975245
1161,3351.0,[2155.7733417708496 1347.1677546919234 2958.032423423155 2141.1317286564204],[2472.67333984375 1931.4246826171875 2680.9853515625 2008.6072998046875],0.623836100101471,UNKNOWN,0
1162,3351.0,[2156.2138277260956 1348.0754417936123 2958.1447904815423 2142.102733752164],[2467.963623046875 1930.1168212890625 2677.564697265625 2010.662109375],0.6418603658676147,UNKNOWN,0
1163,3351.0,[2158.755194453509 1355.1828358029145 2959.658360676961 2145.672040924468],[2473.8203125 1932.77685546875 2675.86279296875 2011.8291015625],0.6822223663330078,UNKNOWN,0
1164,3351.0,[2161.8011629827565 1359.2435932067815 2962.8626194407893 2146.1630900695036],[2480.564697265625 1944.0400390625 2692.754150390625 2021.1280517578125],0.701934814453125,BP63LYH,0.46075264602609267
1165,3351.0,[2167.0819632096623 1361.422496674224 2975.208262186406 2145.3676918237843],[2488.790283203125 1950.963623046875 2692.03076171875 2024.787353515625],0.694466233253479,UNKNOWN,0
1166,3351.0,[2168.6712270248668 1364.2605837274032 2981.0017223912323 2145.2099754347137],[2479.83544921875 1962.572021484375 2686.13671875 2026.8876953125],0.719913125038147,BP63LYH,0.2780580370351921
1167,3351.0,[2165.820391831072 1369.977299087778 2980.097781284183 2144.918259398337],[2485.82470703125 1974.82763671875 2713.392578125 2035.1212158203125],0.7081640958786011,BP63LYH,0.2806143198689728
1168,3351.0,[2166.8519111993064 1378.1347333648691 2988.847650489377 2145.765915426877],[2493.03173828125 1979.5367431640625 2712.643310546875 2041.2210693359375],0.708490788936615,UNKNOWN,0
1169,3351.0,[2166.334165360526 1382.7920166998015 2998.912263492432 2142.874952275832],[2494.02783203125 1989.9105224609375 2696.780029296875 2053.492431640625],0.6589553356170654,UNKNOWN,0
1170,3351.0,[2167.7862255830337 1388.0012013698724 3004.3264146714796 2143.1408405243346],[2485.43408203125 1994.498779296875 2703.502197265625 2067.444580078125],0.5995445847511292,UNKNOWN,0
1171,3351.0,[2169.11987714792 1392.385738779104 2999.950338385977 2143.238171139726],[2495.981689453125 1999.482177734375 2713.32666015625 2071.9384765625],0.4610975682735443,BP63LYH,0.352956698380153
1172,3351.0,[2173.409605726527 1396.5425710599352 3009.277449381476 2144.791521060426],[2494.16015625 2005.16943359375 2720.173095703125 2081.37451171875],0.5876144170761108,BP63LYH,0.8454214875051134
1173,3351.0,[2176.141423901206 1402.2197086599158 3019.542858145202 2145.4336536856213],[2518.781005859375 2007.4222412109375 2728.548828125 2082.5048828125],0.6622042655944824,BP63LYH,0.6847232343519428
1174,3351.0,[2184.411507818004 1408.5209742339334 3033.7681594655915 2146.043344141138],[2520.080078125 2011.413818359375 2729.738525390625 2082.92236328125],0.6626737117767334,BP63LYH,0.16937536743166862
1175,3351.0,[2184.339034227455 1413.5924809410976 3039.6083531378563 2146.6536767064504],[2512.574462890625 2013.23046875 2722.88525390625 2093.483642578125],0.709413468837738,UNKNOWN,0
1176,3351.0,[2184.479677597266 1418.3545223281183 3047.2518288679817 2145.8448272588066],[2519.0107421875 2033.0125732421875 2728.548583984375 2094.612060546875],0.6619005799293518,BP63LYH,0.6412729207009428
1177,3351.0,[2184.2475866604514 1424.4378873546405 3050.4760225124896 2146.6392468557997],[2525.549560546875 2038.22216796875 2736.201416015625 2098.223876953125],0.605046272277832,BP63LYH,0.7019654384685823
1178,3351.0,[2188.4933016697455 1433.175140920919 3055.4760171343564 2148.996045596518],[2527.991455078125 2052.943359375 2724.87890625 2113.40185546875],0.6706703901290894,BP63LYH,0.8815422250159168
1179,3351.0,[2187.1598938868665 1439.9498478511825 3049.5341203317903 2149.436696983202],[2517.58935546875 2066.142333984375 2735.30517578125 2130.32666015625],0.6344068050384521,BP63LYH,0.4681895943979041
1180,3351.0,[2188.859647912676 1443.6656277932311 3047.519593580371 2147.5049188812945],[2527.78955078125 2069.1162109375 2740.025634765625 2141.668212890625],0.5725386142730713,BP63LYH,0.6040287967042367
1191,3504.0,[737.0896051177009 1649.3782225766279 1478.6526983999138 2160.9894660705004],[1044.5645751953125 2062.9287109375 1206.31103515625 2132.118896484375],0.3138739764690399,UNKNOWN,0
1192,3504.0,[733.7892792825311 1655.164284079123 1478.6599257821777 2161.52514892961],[994.584228515625 2067.940185546875 1174.6927490234375 2136.601806640625],0.27229243516921997,UNKNOWN,0
1194,3595.0,[2094.7009468597153 1181.6622813269132 2659.9803203745714 1636.5143451434974],[2315.50634765625 1539.2127685546875 2468.822021484375 1588.45068359375],0.2924725115299225,UNKNOWN,0
1195,3595.0,[2093.521832398457 1182.9682645418145 2660.1960135036693 1641.07151285858],[2320.71142578125 1538.6956787109375 2475.936279296875 1587.79248046875],0.2736007273197174,UNKNOWN,0
1197,3595.0,[2095.0266459033073 1185.0075743706338 2663.4618193069155 1646.062923639458],[2327.950927734375 1522.12841796875 2491.63720703125 1574.7061767578125],0.30181077122688293,UNKNOWN,0
1198,3595.0,[2094.7358827976605 1187.9817606368224 2662.974718189639 1649.508306473375],[2328.82568359375 1469.156982421875 2497.39208984375 1538.023193359375],0.2575463652610779,UNKNOWN,0
1204,3595.0,[2095.1175813285254 1208.430591809797 2680.122674309665 1673.219350023072],[2333.416259765625 1602.0472412109375 2492.1552734375 1671.7652587890625],0.32675597071647644,UNKNOWN,0
1205,3595.0,[2091.417462798433 1213.0896857061912 2678.7686424422536 1678.4302836328043],[2321.19580078125 1522.780517578125 2488.41748046875 1579.0753173828125],0.3444804847240448,OG65ZFX,0.1426976301485492
1205,3698.0,[2.476866059143788 701.3659463559974 234.0551850673313 1012.3037113958452],[22.5837345123291 842.9835815429688 198.2038116455078 952.739501953125],0.257006973028183,UNKNOWN,0
1208,3595.0,[2089.816046790901 1223.3626177394501 2679.4526305425125 1687.8022655044308],[2332.28515625 1537.3065185546875 2500.53857421875 1588.2626953125],0.3702864348888397,VC65ZFX,0.11291084756670282
1209,3595.0,[2091.589742355261 1227.2519812896112 2681.2278779546637 1690.410109320087],[2307.045166015625 1513.879638671875 2490.183349609375 1575.5609130859375],0.4983561038970947,UNKNOWN,0
1210,3595.0,[2094.6546454330446 1230.9812333149089 2682.505421200105 1693.2307372696414],[2292.791259765625 1513.4246826171875 2481.2197265625 1578.0294189453125],0.5666403770446777,UNKNOWN,0
1213,3595.0,[2096.4650014848385 1238.2386730391281 2683.7503249169586 1706.793696025722],[2315.70947265625 1542.892333984375 2483.787841796875 1589.9317626953125],0.329642653465271,UNKNOWN,0
1214,3595.0,[2096.1061780493096 1241.949788691216 2685.3030221462973 1712.2546445488672],[2313.26416015625 1542.7413330078125 2478.0009765625 1599.73779296875],0.27035942673683167,UNKNOWN,0
1215,3595.0,[2095.108893769898 1246.178884108831 2684.785257456545 1719.830973885783],[2323.800048828125 1571.052978515625 2499.95751953125 1639.68994140625],0.39747104048728943,UNKNOWN,0
1216,3595.0,[2094.1715428802595 1248.5104332833635 2683.2210419161925 1725.1033331721746],[2325.247802734375 1554.8924560546875 2503.061767578125 1628.4146728515625],0.4494924545288086,UNKNOWN,0
1217,3595.0,[2095.3924642023912 1251.800065391031 2686.815416206895 1731.6110377277002],[2324.48974609375 1552.3006591796875 2502.80419921875 1631.08984375],0.38421332836151123,UNKNOWN,0
1218,3595.0,[2092.330444531357 1255.4548229338584 2687.585930758214 1736.1847893456747],[2313.955078125 1548.223876953125 2489.695068359375 1607.5523681640625],0.4026671350002289,UNKNOWN,0
1219,3595.0,[2092.615038957492 1257.577156981344 2692.4058178961136 1740.0888723838696],[2303.129150390625 1547.7080078125 2482.363037109375 1611.536865234375],0.25589168071746826,UNKNOWN,0
1220,3595.0,[2089.812794431569 1262.4183263887235 2692.6041447009716 1744.8893491534081],[2318.54443359375 1578.73876953125 2489.137451171875 1644.6513671875],0.49984216690063477,NG65ZFX,0.15737938728173395
1221,3595.0,[2088.4702542657997 1268.33967137908 2695.724419159267 1750.7229313524392],[2312.798095703125 1602.2401123046875 2494.372802734375 1652.169921875],0.40499430894851685,UNKNOWN,0
1222,3595.0,[2087.043019539919 1271.6642302497612 2695.0852206174027 1754.5213297123655],[2327.283935546875 1600.197021484375 2503.829833984375 1652.7698974609375],0.5370849967002869,UNKNOWN,0
1223,3595.0,[2088.0701396460786 1274.1888264208208 2696.630730561929 1757.1435219723287],[2301.763916015625 1586.932861328125 2489.524658203125 1653.343505859375],0.3875488340854645,NG65ZFX,0.18620798791107915
1224,3595.0,[2086.645728094125 1276.784505189623 2696.7077325051687 1760.5864137644103],[2330.3564453125 1602.68408203125 2508.083740234375 1654.837890625],0.4235241711139679,UNKNOWN,0
1226,3595.0,[2087.9752320564353 1280.7620068294987 2701.9044125193545 1769.6848698444487],[2323.17578125 1589.0830078125 2510.98828125 1661.02490234375],0.6440636515617371,UNKNOWN,0
1227,3595.0,[2085.554029810119 1284.7929981892912 2702.9122634351265 1776.5454246274385],[2316.19091796875 1612.736328125 2495.284423828125 1684.599365234375],0.6822018623352051,NG65ZFX,0.44456783142572676
1228,3595.0,[2084.5901974093645 1285.9038546395068 2703.5001574591593 1779.8714374631045],[2320.403076171875 1603.1307373046875 2498.824462890625 1679.06005859375],0.6599398851394653,UNKNOWN,0
1229,3595.0,[2086.0154141633147 1288.9771502103656 2706.7781087846606 1785.046964941633],[2319.614501953125 1623.4306640625 2494.703857421875 1691.291015625],0.30916157364845276,WG65ZFX,0.10053153713461047
