frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
473,2670,867.5831507075975 1466.6487832484556 1437.7784936069004 1889.2088191431942,1059.3785400390625 1776.8306884765625 1233.265625 1853.84765625,0.32613080739974976,UNKNOWN,0
474,2670,864.7366354119032 1470.6369258810323 1437.1372283895319 1894.0194682815131,1061.6585286458333 1784.6588541666667 1240.6848958333333 1857.6138916015625,0,0,0
475,2670,861.8901201162088 1474.6250685136092 1436.4959631721633 1898.8301174198323,1063.9385172526042 1792.4870198567708 1248.1041666666667 1861.380126953125,0,0,0
476,2670,859.0436048205145 1478.613211146186 1435.8546979547948 1903.6407665581512,1066.218505859375 1800.315185546875 1255.5234375 1865.1463623046875,0.5304312705993652,UNKNOWN,0
477,2670,856.2683307190408 1483.2322379346026 1434.884871133645 1911.3883733314583,1061.6359456380208 1812.5970458984375 1246.8470052083333 1874.6943359375,0,0,0
478,2670,853.4930566175673 1487.851264723019 1433.9150443124954 1919.1359801047654,1057.0533854166667 1824.87890625 1238.1705729166667 1884.2423095703125,0,0,0
479,2670,850.7177825160936 1492.4702915114358 1432.9452174913456 1926.8835868780725,1052.4708251953125 1837.1607666015625 1229.494140625 1893.790283203125,0.4047216773033142,UNKNOWN,0
480,2670,848.8149065102482 1497.2561645980472 1432.3372416963523 1933.6194364001685,1062.382568359375 1839.005126953125 1248.9456787109375 1903.381591796875,0.3493225574493408,UNKNOWN,0
481,2670,846.5255646518353 1501.7339967967318 1431.1370826119523 1939.441031741317,1056.4674072265625 1839.9307861328125 1248.13525390625 1901.9063110351562,0,0,0
482,2670,844.2362227934224 1506.2118289954165 1429.9369235275522 1945.2626270824653,1050.55224609375 1840.8564453125 1247.3248291015625 1900.4310302734375,0.3316611051559448,NA54KCJ,0.5228432508783557
483,2670,842.94581007993 1510.2050575155079 1430.0594713791518 1949.458165966457,1035.247802734375 1844.2354736328125 1220.5634765625 1905.1219482421875,0.4390104413032532,UNKNOWN,0
484,2670,840.8054367818681 1514.7565161735245 1429.6451994885476 1955.7384973672438,1034.6071131089154 1849.5639217601104 1220.7464384191176 1911.4550278607537,0,0,0
485,2670,838.6650634838064 1519.3079748315413 1429.2309275979435 1962.0188287680305,1033.9664234834559 1854.892369887408 1220.9294002757354 1917.78810747932,0,0,0
486,2670,836.5246901857446 1523.859433489558 1428.8166557073394 1968.2991601688173,1033.3257338579963 1860.2208180147059 1221.112362132353 1924.121187097886,0,0,0
487,2670,834.3843168876828 1528.4108921475747 1428.4023838167352 1974.579491569604,1032.6850442325367 1865.5492661420037 1221.2953239889705 1930.4542667164521,0,0,0
488,2670,832.243943589621 1532.9623508055913 1427.9881119261308 1980.859822970391,1032.0443546070771 1870.8777142693016 1221.4782858455883 1936.7873463350184,0,0,0
489,2670,830.1035702915592 1537.5138094636081 1427.5738400355267 1987.1401543711777,1031.4036649816176 1876.2061623965992 1221.6612477022059 1943.1204259535846,0,0,0
490,2670,827.9631969934974 1542.0652681216247 1427.1595681449226 1993.4204857719644,1030.762975356158 1881.534610523897 1221.8442095588234 1949.4535055721508,0,0,0
491,2670,825.8228236954357 1546.6167267796416 1426.7452962543184 1999.7008171727512,1030.1222857306984 1886.863058651195 1222.0271714154412 1955.786585190717,0,0,0
492,2670,823.6824503973738 1551.1681854376582 1426.3310243637143 2005.981148573538,1029.481596105239 1892.1915067784926 1222.2101332720588 1962.119664809283,0,0,0
493,2670,821.5420770993121 1555.719644095675 1425.9167524731101 2012.2614799743246,1028.8409064797795 1897.5199549057904 1222.3930951286766 1968.4527444278492,0,0,0
494,2670,819.4017038012503 1560.2711027536916 1425.502480582506 2018.5418113751114,1028.20021685432 1902.8484030330883 1222.5760569852941 1974.7858240464154,0,0,0
495,2670,817.2613305031884 1564.8225614117084 1425.0882086919019 2024.822142775898,1027.5595272288604 1908.176851160386 1222.7590188419117 1981.1189036649816,0,0,0
496,2670,815.1209572051267 1569.374020069725 1424.6739368012975 2031.102474176685,1026.9188376034008 1913.5052992876838 1222.9419806985295 1987.4519832835479,0,0,0
497,2670,812.9805839070649 1573.9254787277418 1424.2596649106933 2037.3828055774718,1026.2781479779412 1918.8337474149816 1223.124942555147 1993.785062902114,0,0,0
498,2670,810.8402106090031 1578.4769373857584 1423.8453930200892 2043.6631369782585,1025.6374583524816 1924.1621955422795 1223.3079044117646 2000.11814252068,0,0,0
499,2670,808.6998373109413 1583.028396043775 1423.431121129485 2049.943468379045,1024.996768727022 1929.4906436695771 1223.4908662683824 2006.4512221392463,0,0,0
500,2670,806.5594640128795 1587.5798547017919 1423.016849238881 2056.223799779832,1024.3560791015625 1934.819091796875 1223.673828125 2012.7843017578125,0.3876602053642273,UNKNOWN,0
501,2670,803.1734345055601 1595.7551138298236 1421.256157838168 2066.0599915823773,1017.1460367838541 1946.8188883463542 1214.9048665364583 2018.1512858072917,0,0,0
502,2670,799.7874049982405 1603.9303729578553 1419.495466437455 2075.896183384923,1009.9359944661459 1958.8186848958333 1206.1359049479167 2023.5182698567708,0,0,0
503,2670,796.401375490921 1612.105632085887 1417.7347750367421 2085.7323751874683,1002.7259521484375 1970.8184814453125 1197.366943359375 2028.88525390625,0.36528608202934265,NA54KGJ,0.4058792303590106
504,2670,794.4812801281223 1618.0933204652194 1417.958668427886 2091.452283571499,999.5144653320312 1975.968994140625 1189.7454833984375 2033.3729248046875,0,0,0
505,2670,792.5611847653237 1624.0810088445521 1418.18256181903 2097.17219195553,996.302978515625 1981.1195068359375 1182.1240234375 2037.860595703125,0,0,0
506,2670,790.6410894025249 1630.0686972238846 1418.406455210174 2102.8921003395603,993.0914916992188 1986.27001953125 1174.5025634765625 2042.3482666015625,0.3045932650566101,NA54KGJ,0.22548568775047945
507,2670,789.2347150045035 1635.563341693884 1417.8394287583224 2109.1228816732732,996.2773234049479 1990.6956583658855 1178.6973470052083 2051.9296671549478,0,0,0
508,2670,787.828340606482 1641.0579861638837 1417.272402306471 2115.3536630069857,999.4631551106771 1995.1212972005208 1182.8921305338542 2061.5110677083335,0,0,0
509,2670,786.4219662084606 1646.5526306338832 1416.7053758546192 2121.5844443406986,1002.6489868164062 1999.5469360351562 1187.0869140625 2071.0924682617188,0,0,0
510,2670,785.0155918104392 1652.0472751038826 1416.1383494027675 2127.8152256744115,1005.8348185221354 2003.9725748697917 1191.2816975911458 2080.673868815104,0,0,0
511,2670,783.6092174124177 1657.5419195738823 1415.571322950916 2134.046007008124,1009.0206502278646 2008.398213704427 1195.4764811197917 2090.2552693684897,0,0,0
512,2670,782.2028430143963 1663.0365640438818 1415.0042964990644 2140.276788341837,1012.2064819335938 2012.8238525390625 1199.6712646484375 2099.836669921875,0.34539976716041565,UNKNOWN,0
513,2670,778.6457441665594 1666.5889615956416 1413.8918431609302 2143.883573503882,1009.4819183349609 2024.4079284667969 1193.8421630859375 2104.4949951171875,0,0,0
514,2670,775.0886453187225 1670.1413591474015 1412.779389822796 2147.490358665927,1006.7573547363281 2035.9920043945312 1188.0130615234375 2109.1533203125,0,0,0
515,2670,771.5315464708856 1673.6937566991614 1411.666936484662 2151.097143827972,1004.0327911376953 2047.5760803222656 1182.1839599609375 2113.8116455078125,0,0,0
516,2670,767.9744476230487 1677.2461542509213 1410.554483146528 2154.703928990017,1001.3082275390625 2059.16015625 1176.3548583984375 2118.469970703125,0.2610262930393219,UNKNOWN,0
517,2670,765.9951659969856 1683.5639619715841 1410.2419677362195 2155.200783725001,999.1002563476562 2063.80908203125 1175.69130859375 2126.138916015625,0,0,0
518,2670,764.0158843709225 1689.881769692247 1409.9294523259111 2155.6976384599857,996.89228515625 2068.4580078125 1175.0277587890625 2133.807861328125,0,0,0
519,2670,762.0366027448596 1696.1995774129095 1409.6169369156028 2156.1944931949697,994.6843139648438 2073.10693359375 1174.364208984375 2141.476806640625,0,0,0
520,2670,760.0573211187965 1702.5173851335724 1409.3044215052944 2156.691347929954,992.4763427734375 2077.755859375 1173.7006591796876 2149.145751953125,0,0,0
521,2670,758.0780394927334 1708.8351928542352 1408.991906094986 2157.188202664938,990.2683715820312 2082.40478515625 1173.037109375 2156.814697265625,0.42718395590782166,UNKNOWN,0
705,2680,2273.7065493073937 1103.8788400859394 2739.376851718254 1528.7441489411844,2421.725830078125 1396.3837890625 2600.92236328125 1440.9083251953125,0.27104058861732483,UNKNOWN,0
706,2680,2274.434321510557 1106.1807721613645 2740.513074178645 1532.6099949369623,2420.9190784801135 1399.6684792258523 2601.6536976207385 1445.9139959161932,0,0,0
707,2680,2275.16209371372 1108.48270423679 2741.649296639036 1536.4758409327403,2420.1123268821025 1402.9531693892045 2602.3850319602275 1450.9196666370738,0,0,0
708,2680,2275.8898659168826 1110.784636312215 2742.7855190994273 1540.3416869285181,2419.305575284091 1406.2378595525568 2603.116366299716 1455.9253373579545,0,0,0
709,2680,2276.6176381200457 1113.0865683876402 2743.921741559818 1544.207532924296,2418.4988236860795 1409.522549715909 2603.8477006392045 1460.9310080788352,0,0,0
710,2680,2277.345410323209 1115.3885004630656 2745.0579640202095 1548.073378920074,2417.692072088068 1412.8072398792613 2604.579034978693 1465.936678799716,0,0,0
711,2680,2278.073182526372 1117.6904325384908 2746.1941864806004 1551.9392249158518,2416.885320490057 1416.0919300426137 2605.310369318182 1470.9423495205965,0,0,0
712,2680,2278.800954729535 1119.9923646139162 2747.3304089409917 1555.8050709116299,2416.0785688920455 1419.376620205966 2606.0417036576705 1475.9480202414773,0,0,0
713,2680,2279.528726932698 1122.2942966893413 2748.4666314013825 1559.6709169074077,2415.271817294034 1422.6613103693182 2606.773037997159 1480.953690962358,0,0,0
714,2680,2280.256499135861 1124.5962287647665 2749.602853861774 1563.5367629031855,2414.4650656960225 1425.9460005326705 2607.5043723366475 1485.9593616832387,0,0,0
715,2680,2280.984271339024 1126.8981608401918 2750.7390763221647 1567.4026088989635,2413.6583140980115 1429.2306906960227 2608.2357066761365 1490.9650324041193,0,0,0
716,2680,2281.712043542187 1129.200092915617 2751.875298782556 1571.2684548947414,2412.8515625 1432.515380859375 2608.967041015625 1495.970703125,0.3373173773288727,GJ06EPD,0.24313633477906418
717,2680,2282.460511401346 1129.3739954400635 2754.219559366359 1575.1295853602737,2419.3294677734375 1435.8623657226562 2610.319091796875 1497.7864990234375,0,0,0
718,2680,2283.2089792605057 1129.5478979645102 2756.5638199501627 1578.9907158258059,2425.807373046875 1439.2093505859375 2611.671142578125 1499.602294921875,0,0,0
719,2680,2283.9574471196647 1129.721800488957 2758.908080533966 1582.851846291338,2432.2852783203125 1442.5563354492188 2613.023193359375 1501.4180908203125,0,0,0
720,2680,2284.705914978824 1129.8957030134034 2761.252341117769 1586.7129767568704,2438.76318359375 1445.9033203125 2614.375244140625 1503.23388671875,0.3409436047077179,UNKNOWN,0
721,2680,2286.051936309873 1134.7348457187336 2762.722482523899 1591.6711105850272,2431.85693359375 1451.043212890625 2614.832763671875 1507.01318359375,0.3207875192165375,GJ06EPD,0.20264953519635118
722,2680,2286.8840884442225 1138.6425802219471 2764.3946543004067 1595.683566424426,2433.0174466646636 1454.7738224909856 2616.3853290264424 1511.9701397235576,0,0,0
723,2680,2287.7162405785716 1142.5503147251604 2766.066826076915 1599.696022263825,2434.177959735577 1458.5044320913462 2617.9378943810098 1516.9270958533655,0,0,0
724,2680,2288.548392712921 1146.458049228374 2767.7389978534225 1603.7084781032236,2435.3384728064902 1462.2350416917068 2619.490459735577 1521.884051983173,0,0,0
725,2680,2289.3805448472704 1150.3657837315873 2769.4111696299306 1607.7209339426224,2436.498985877404 1465.9656512920674 2621.043025090144 1526.8410081129807,0,0,0
726,2680,2290.21269698162 1154.2735182348008 2771.083341406438 1611.7333897820213,2437.6594989483174 1469.696260892428 2622.5955904447114 1531.7979642427886,0,0,0
727,2680,2291.0448491159696 1158.1812527380143 2772.755513182946 1615.7458456214201,2438.820012019231 1473.4268704927886 2624.148155799279 1536.7549203725962,0,0,0
728,2680,2291.8770012503187 1162.0889872412276 2774.427684959454 1619.7583014608188,2439.980525090144 1477.157480093149 2625.700721153846 1541.7118765024038,0,0,0
729,2680,2292.7091533846683 1165.9967217444412 2776.0998567359616 1623.7707573002176,2441.1410381610576 1480.8880896935095 2627.2532865084136 1546.6688326322114,0,0,0
730,2680,2293.541305519018 1169.9044562476547 2777.772028512469 1627.7832131396165,2442.301551231971 1484.6186992938701 2628.805851862981 1551.6257887620193,0,0,0
731,2680,2294.373457653367 1173.812190750868 2779.4442002889773 1631.7956689790153,2443.4620643028848 1488.3493088942307 2630.358417217548 1556.582744891827,0,0,0
732,2680,2295.2056097877166 1177.7199252540815 2781.116372065485 1635.808124818414,2444.622577373798 1492.0799184945913 2631.9109825721152 1561.5397010216345,0,0,0
733,2680,2296.037761922066 1181.6276597572949 2782.788543841993 1639.8205806578128,2445.7830904447114 1495.810528094952 2633.4635479266826 1566.4966571514424,0,0,0
734,2680,2296.8699140564154 1185.5353942605084 2784.4607156185007 1643.8330364972117,2446.943603515625 1499.5411376953125 2635.01611328125 1571.45361328125,0.2760677933692932,GJ06EPO,0.27415152584499586
735,2680,2296.892120312014 1184.9357917016557 2785.4935297741517 1647.5901342829563,2432.24560546875 1499.3956298828125 2624.02197265625 1565.982666015625,0.4282359480857849,GJ06EPD,0.4433266332599601
736,2680,2297.818506616697 1185.195915998276 2787.809988566809 1651.6860439951836,2430.001953125 1501.891357421875 2632.064208984375 1566.3115234375,0.45687246322631836,GJ06EPD,0.4110909325996339
737,2680,2298.8822757413745 1187.7378716069443 2790.0783720257864 1656.2030649698909,2435.5853271484375 1507.7644653320312 2628.1448364257812 1568.1859436035156,0,0,0
738,2680,2299.946044866052 1190.2798272156124 2792.346755484764 1660.720085944598,2441.168701171875 1513.6375732421875 2624.2254638671875 1570.0603637695312,0,0,0
739,2680,2301.00981399073 1192.8217828242807 2794.615138943741 1665.2371069193052,2446.7520751953125 1519.5106811523438 2620.3060913085938 1571.9347839355469,0,0,0
740,2680,2302.0735831154075 1195.363738432949 2796.8835224027184 1669.7541278940125,2452.33544921875 1525.3837890625 2616.38671875 1573.8092041015625,0.28655025362968445,OJ06EPT,0.14148387765950834
741,2680,2302.422627965122 1198.8526485148716 2800.372122477773 1674.5581376378902,2456.0650024414062 1527.8407897949219 2624.0361328125 1577.1480712890625,0,0,0
742,2680,2302.771672814837 1202.3415585967941 2803.8607225528276 1679.362147381768,2459.7945556640625 1530.2977905273438 2631.685546875 1580.4869384765625,0,0,0
743,2680,2303.1207176645516 1205.830468678717 2807.349322627882 1684.1661571256454,2463.5241088867188 1532.7547912597656 2639.3349609375 1583.8258056640625,0,0,0
744,2680,2303.469762514266 1209.3193787606394 2810.8379227029363 1688.9701668695232,2467.253662109375 1535.2117919921875 2646.984375 1587.1646728515625,0.46201080083847046,GJ06EPD,0.2012483369760329
745,2680,2303.4499030362317 1216.0192501422084 2814.512689363905 1693.9511798030344,2462.8935546875 1537.15087890625 2645.860595703125 1589.36572265625,0.45239678025245667,GJ06EPD,0.5192775442803534
746,2680,2300.733800731395 1224.6511073599663 2813.067070420229 1700.9695122265393,2455.411376953125 1546.5391845703125 2636.084716796875 1598.6854248046875,0.2909024655818939,UNKNOWN,0
747,2680,2299.3028393385157 1227.0114961969396 2814.312365734864 1704.4385265160388,2473.457275390625 1547.8580322265625 2647.95849609375 1598.3057861328125,0.31815385818481445,GJ06EPD,0.5195507898926773
748,2680,2299.91651068129 1229.0082326395686 2817.0671053947676 1707.7076986293555,2470.2318359375 1552.7358154296876 2646.04736328125 1606.631982421875,0,0,0
749,2680,2300.5301820240647 1231.0049690821977 2819.821845054671 1710.9768707426722,2467.006396484375 1557.6135986328125 2644.13623046875 1614.9581787109375,0,0,0
750,2680,2301.143853366839 1233.0017055248265 2822.576584714574 1714.2460428559891,2463.78095703125 1562.4913818359375 2642.22509765625 1623.284375,0,0,0
751,2680,2301.7575247096133 1234.9984419674556 2825.3313243744774 1717.5152149693058,2460.555517578125 1567.3691650390624 2640.31396484375 1631.6105712890626,0,0,0
752,2680,2302.371196052388 1236.9951784100847 2828.086064034381 1720.7843870826225,2457.330078125 1572.2469482421875 2638.40283203125 1639.936767578125,0.2987891137599945,OJ06EPC,0.2883472760192686
753,2680,2303.2697955646877 1242.4520155497585 2831.181911297454 1727.5522483366776,2458.107421875 1575.642578125 2646.35009765625 1641.009521484375,0.40523266792297363,UNKNOWN,0
754,2680,2301.825044297485 1248.013997869987 2831.2605905983182 1732.6361326122749,2455.34228515625 1576.99072265625 2648.09326171875 1640.7159423828125,0.43393659591674805,UNKNOWN,0
755,2680,2301.5765015212646 1251.6645357112468 2832.4562450348494 1737.6598931975616,2449.797119140625 1579.2030029296875 2639.826171875 1642.9298095703125,0.351255863904953,GJ06EPC,0.5516710343908202
756,2680,2302.226584448699 1255.2724354077664 2832.2356948561755 1741.5576371351808,2460.0291748046875 1581.647705078125 2644.673828125 1643.1589965820312,0,0,0
757,2680,2302.876667376134 1258.8803351042857 2832.0151446775017 1745.4553810727998,2470.26123046875 1584.0924072265625 2649.521484375 1643.38818359375,0.3882492184638977,GJ06EPD,0.7572142474836903
758,2680,2303.599740838553 1266.3883951376833 2833.3916618249223 1752.1311823598317,2461.9599609375 1585.0423583984375 2644.418701171875 1645.0313720703125,0.3340160846710205,UNKNOWN,0
759,2680,2303.3341115665644 1270.3296043299272 2834.3174976781866 1756.068283758978,2461.1190592447915 1595.1125081380208 2642.1598307291665 1651.7059733072917,0,0,0
760,2680,2303.0684822945755 1274.270813522171 2835.2433335314504 1760.0053851581245,2460.2781575520835 1605.1826578776042 2639.9009602864585 1658.3805745442708,0,0,0
761,2680,2302.802853022587 1278.2120227144148 2836.1691693847147 1763.9424865572707,2459.437255859375 1615.2528076171875 2637.64208984375 1665.05517578125,0.2960566580295563,UNKNOWN,0
762,2680,2305.4509608018407 1279.5172098091537 2839.3523031694094 1766.717749961251,2465.162353515625 1601.7103271484375 2648.190185546875 1658.7501220703125,0.3114076256752014,GJ06EPL,0.28987920478302354
763,2680,2306.9182279668094 1280.4549208516646 2842.0564435276074 1769.2842071961613,2470.182861328125 1616.5577392578125 2641.616943359375 1669.7371826171875,0.4326559901237488,UNKNOWN,0
764,2680,2307.4996693539442 1283.4268797994532 2844.18445868628 1774.6345887817843,2460.100830078125 1617.92529296875 2642.23388671875 1669.240966796875,0.275970995426178,UNKNOWN,0
765,2680,2306.2730169479237 1288.2881460585756 2845.4490583749575 1781.4956212310701,2446.89404296875 1614.5318603515625 2641.45751953125 1663.541015625,0.32278549671173096,UNKNOWN,0
766,2680,2304.792297747257 1291.1571411035147 2846.2815624526274 1786.0164818404687,2440.10693359375 1622.6392822265625 2637.263427734375 1671.0802001953125,0.3058307468891144,UNKNOWN,0
767,2680,2302.059341558448 1293.9291129801613 2846.5153891139726 1791.7272332144544,2505.445556640625 1646.7205810546875 2664.643798828125 1715.8519287109375,0.27829471230506897,GJ06EPD,0.6001277095095917
768,2680,2303.3856268979034 1295.2002051461984 2849.61841089109 1796.039731796561,2488.762451171875 1653.3216552734375 2658.93212890625 1716.4150390625,0.35143333673477173,GJ06EPD,0.3129824106184184
769,2680,2303.717169054781 1296.5761790560923 2852.289954519938 1799.7421052202917,2490.350341796875 1652.047119140625 2659.9150390625 1716.211181640625,0.38138920068740845,UNKNOWN,0
770,2680,2303.064496898123 1300.5365855142397 2854.5427562383943 1805.267430818544,2461.338134765625 1646.4842529296875 2660.322509765625 1714.680908203125,0.5532970428466797,GJ06EPD,0.21928529768608718
771,2680,2300.712223055868 1308.3525352377733 2854.4946892083353 1813.1186673437837,2481.410888671875 1650.988525390625 2654.564453125 1716.1077880859375,0.5144720077514648,GJ06EPL,0.32165596241963634
772,2680,2299.267727091578 1312.0148927258995 2854.7378568695754 1817.99627116225,2468.90234375 1657.1385498046875 2642.5751953125 1717.701171875,0.2924172878265381,UNKNOWN,0
773,2680,2300.681653435504 1318.4043810560952 2857.961987289932 1824.9884490892803,2479.5302734375 1667.6271362304688 2649.9564208984375 1722.8916015625,0,0,0
774,2680,2302.0955797794304 1324.793869386291 2861.186117710289 1831.9806270163106,2490.158203125 1678.11572265625 2657.337646484375 1728.08203125,0.37081238627433777,SJ06EPC,0.5231433090499576
775,2680,2303.3551318619207 1327.2814784843965 2863.7842065613754 1836.3806497945823,2514.49072265625 1681.7440185546875 2679.427734375 1733.3369140625,0.5399707555770874,GJ06EPD,0.3512574607869959
776,2680,2303.7835312846705 1329.3837915431302 2865.249106347414 1841.0311102967878,2491.306396484375 1688.302001953125 2664.56591796875 1738.443603515625,0.2988111674785614,GJ06EPL,0.5450277172566981
777,2680,2302.894782964635 1332.8051873965937 2866.2601439492355 1847.159540311703,2471.564453125 1692.980224609375 2663.4443359375 1744.5709228515625,0.3684449791908264,GJ06EPC,0.780176968453394
778,2680,2303.127996949061 1332.637837019748 2867.1882512839998 1850.0118081961155,2489.482421875 1691.762939453125 2659.636962890625 1734.3577880859375,0.48507991433143616,GJ06EPC,0.34215169382861443
779,2680,2305.381769651969 1339.902032027693 2869.7070458075987 1857.525812531415,2458.3544921875 1691.8160400390625 2658.831298828125 1740.2677001953125,0.4496002793312073,UNKNOWN,0
780,2680,2304.349117211297 1344.672802940106 2870.9271361699994 1863.2662953258525,2475.1982421875 1694.7968139648438 2657.485107421875 1743.4732666015625,0,0,0
781,2680,2303.3164647706258 1349.4435738525192 2872.1472265323996 1869.00677812029,2492.0419921875 1697.777587890625 2656.138916015625 1746.6788330078125,0.3910447657108307,UNKNOWN,0
782,2680,2304.035835363319 1354.841526556713 2877.486350165187 1875.4182863932122,2500.36083984375 1702.538818359375 2667.23486328125 1765.867431640625,0.2528415620326996,GJ06EPC,0.45677281334203057
783,2680,2303.127472678686 1360.4223552606722 2878.9597852695665 1881.5141094293026,2499.67919921875 1714.1085815429688 2679.369384765625 1777.8856201171875,0,0,0
784,2680,2302.219109994053 1366.0031839646317 2880.433220373946 1887.6099324653928,2498.99755859375 1725.6783447265625 2691.50390625 1789.90380859375,0.4037415683269501,GJ06EPD,0.4035370110963841
785,2680,2301.9824835719264 1369.8446846575116 2882.2070004781763 1894.0868162867955,2511.71533203125 1717.8253173828125 2694.02197265625 1786.439697265625,0.41954031586647034,LJ06EPD,0.4386854529942288
786,2680,2298.3751870229066 1372.0752205409726 2878.549701735756 1898.1417626678772,2523.832275390625 1729.5660400390625 2682.701416015625 1790.6500244140625,0.3095650374889374,GJ06EPD,0.2643775334046239
787,2680,2298.7491334635824 1376.5767084685153 2878.4011847797537 1903.1458256948308,2523.29248046875 1737.4552001953125 2676.2802734375 1795.6368408203125,0,0,0
788,2680,2299.123079904258 1381.0781963960578 2878.252667823751 1908.1498887217847,2522.752685546875 1745.3443603515625 2669.859130859375 1800.6236572265625,0.310205340385437,UNKNOWN,0
789,2680,2299.115596506629 1389.375772227178 2879.295245643345 1917.7116067198554,2519.624755859375 1753.2003173828125 2671.46923828125 1805.1236572265625,0.32263582944869995,GJ06EPC,0.6169869525306311
790,2680,2297.7265646408337 1393.1798248352047 2880.052444523807 1923.1182153625994,2518.7794189453125 1760.206298828125 2679.9290771484375 1812.172607421875,0,0,0
791,2680,2296.337532775038 1396.9838774432314 2880.809643404269 1928.5248240053434,2517.93408203125 1767.2122802734375 2688.388916015625 1819.2215576171875,0.4142824411392212,GJ06EPD,0.39124399254541503
792,2680,2296.826600639017 1404.3286923771366 2885.2556315933875 1936.8201463479213,2526.257080078125 1765.351318359375 2684.444580078125 1812.0347900390625,0.4434537887573242,UNKNOWN,0
793,2680,2297.985926150081 1409.9542866751062 2887.9546136301433 1943.6161117033776,2523.9742838541665 1769.4864908854167 2687.6866048177085 1823.5850016276042,0,0,0
794,2680,2299.145251661145 1415.5798809730757 2890.6535956668986 1950.412077058834,2521.6914876302085 1773.6216634114583 2690.9286295572915 1835.1352132161458,0,0,0
795,2680,2300.3045771722086 1421.2054752710453 2893.3525777036543 1957.2080424142903,2519.40869140625 1777.7568359375 2694.170654296875 1846.6854248046875,0.2871876358985901,UNKNOWN,0
796,2680,2302.737786816787 1424.704503435881 2897.2054016588763 1961.0027490660161,2518.628662109375 1796.24658203125 2688.396240234375 1862.28564453125,0.28738877177238464,GJ06EPD,0.46928491675684336
797,2680,2303.6474838227646 1429.7366557745777 2898.140430198476 1967.648010835398,2534.205078125 1800.43994140625 2704.251953125 1862.4232177734375,0.40127164125442505,GJ06EPD,0.6121554213955426
798,2680,2306.8359246350265 1435.5756537798202 2903.317769980704 1974.7910589475637,2516.70849609375 1793.6583251953125 2684.98193359375 1861.1510009765625,0.4334907531738281,UNKNOWN,0
799,2680,2307.717997150863 1439.2807110472343 2905.520987626068 1980.1171664468036,2520.797119140625 1803.173095703125 2692.533203125 1863.2073974609375,0.36798086762428284,UNKNOWN,0
800,2680,2306.3637256941047 1443.4063395212693 2907.9821425169976 1986.653349704241,2524.884033203125 1823.4937744140625 2693.17333984375 1873.3419189453125,0.33595094084739685,GJ06EPD,0.4693668752090345
801,2680,2304.2368632786097 1450.193096185294 2907.724617575364 1995.133964864981,2530.303466796875 1825.6046142578125 2701.1396484375 1879.3790283203125,0.5852608680725098,GJ06EPD,0.4579268958721954
802,2680,2306.63600410946 1453.2205745291753 2909.1056456733118 1999.6432021940068,2498.0673828125 1823.39453125 2707.560302734375 1887.5831298828125,0.27063021063804626,CJ06EPD,0.2662449674494115
803,2680,2307.2269431643776 1459.680865299632 2909.033950375396 2005.1329665633743,2515.37890625 1836.1495361328125 2697.7666015625 1881.710693359375,0.5423970222473145,GJ06EPD,0.5970787365911706
804,2680,2308.9234037540164 1466.290355268232 2912.1830066557486 2013.3258293627787,2486.013427734375 1834.85595703125 2679.404296875 1888.807861328125,0.3662687838077545,UNKNOWN,0
805,2680,2307.9760307269617 1469.618408992419 2914.6541719011702 2019.1420280244147,2498.333740234375 1835.0379638671875 2685.27490234375 1890.90478515625,0.2930894196033478,UNKNOWN,0
806,2680,2309.1444634244444 1472.7344850297177 2921.6007560608778 2025.423743858942,2523.58935546875 1848.4012451171875 2702.279052734375 1903.09765625,0.37005195021629333,GJ06EPD,0.37849143264003987
807,2680,2310.718647723599 1477.2382040300931 2926.7354189924117 2034.7732777772703,2526.57470703125 1851.6318359375 2713.066650390625 1918.6990966796875,0.4345265328884125,UNKNOWN,0
808,2680,2305.353329916744 1481.1729916048398 2923.8966435400016 2041.4502872751223,2521.673828125 1852.2734375 2708.0380859375 1920.126708984375,0.2869183123111725,UNKNOWN,0
809,2680,2302.2204397789556 1485.770494958655 2921.8742249301076 2048.807881558986,2535.490234375 1860.529052734375 2736.725830078125 1933.8143310546875,0.47499552369117737,GJ06EPD,0.5971692751380913
810,2680,2300.88787451973 1490.834488612652 2924.865778345563 2056.395389847017,2532.37939453125 1863.6953125 2724.968017578125 1933.947509765625,0.5551349520683289,UNKNOWN,0
811,2680,2301.011050909874 1496.7005954552874 2926.390601448259 2062.8018348233213,2531.697021484375 1868.5867919921875 2709.91845703125 1935.0855712890625,0.4769580364227295,UNKNOWN,0
812,2680,2301.906227912401 1503.3124666077022 2929.19733495559 2070.0167230003885,2520.222900390625 1882.3514404296875 2725.100830078125 1958.1187744140625,0.2713380455970764,GJ06EPD,0.5286082372128329
813,2680,2302.4161863484833 1510.8418825325114 2931.6621421887485 2077.406959131117,2515.28662109375 1892.1715087890625 2718.165283203125 1957.9820556640625,0.36285850405693054,GJ06EPD,0.4021451350505283
814,2680,2299.6247056187785 1514.9049605801295 2930.64604931141 2082.1166445189792,2501.60205078125 1900.046875 2706.175537109375 1963.1737060546875,0.25705686211586,OJ06EPC,0.6758761301697281
